step,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFlaggedFraud,type_CASH_IN,type_CASH_OUT,type_DEBIT,type_PAYMENT,type_TRANSFER,isFraud
374,581711.57,40709.33,0.0,5877184.22,6458895.79,0,False,False,False,False,True,0
490,2287966.1730819317,2287966.1730819317,0.0,0.0,0.0,0,False,False,False,False,True,1
281,91689.77,513054.0,421364.23,0.0,91689.77,0,False,True,False,False,False,0
684,218080.77,6771945.86,6990026.63,1310136.36,1092055.59,0,True,False,False,False,False,0
324,5955353.282128281,5955353.282128281,0.0,23737.138503377984,5979090.411606416,0,False,True,False,False,False,1
280,436832.2650730601,436832.2650730601,0.0,0.0,0.0,0,False,False,False,False,True,1
317,159059.45581528157,159059.45581528157,0.0,264476.0139063077,423535.46972158924,0,False,True,False,False,False,1
587,204738.76811686452,204738.76811686452,0.0,0.0,0.0,0,False,False,False,False,True,1
595,13846.48,52451.97,38605.49,0.0,0.0,0,False,False,False,True,False,0
189,6857.5,54644.0,47786.5,0.0,0.0,0,False,False,False,True,False,0
161,88731.15,1459104.42,1547835.57,415586.55,326855.4,0,True,False,False,False,False,0
190,74818.97624839,74818.97624839,0.0,0.0,0.0,0,False,False,False,False,True,1
618,1743864.1,1743864.1,0.0,0.0,0.0,0,False,False,False,False,True,1
359,2548155.64,0.0,0.0,15842758.41,18390914.05,0,False,False,False,False,True,0
65,215.83,215.83,0.0,3563442.24,3563658.07,0,False,True,False,False,False,1
109,1018016.6050080004,1018016.6050080004,0.0,365102.9184773887,1383119.523485389,0,False,True,False,False,False,1
605,747788.0356607517,747788.0356607517,0.0,0.0,0.0,0,False,False,False,False,True,1
236,1683.66,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
259,177873.52,15541552.07,15719425.59,240030.75,62157.23,0,True,False,False,False,False,0
493,17021.524560372538,17021.524560372538,0.0,800439.087908057,817460.6167558606,0,False,True,False,False,False,1
590,2117503.53,2117503.53,0.0,0.0,0.0,0,False,False,False,False,True,1
520,1459180.14,1459180.14,0.0,1120598.68,2579778.81,0,False,True,False,False,False,1
309,13312.34,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
376,62945.15299406193,62945.15299406193,0.0,3457574.877439531,3520520.0256280703,0,False,True,False,False,False,1
571,320531.12,3509302.05,3829833.17,646712.54,326181.41,0,True,False,False,False,False,0
119,158110.98735150305,158110.98735150305,0.0,0.0,0.0,0,False,False,False,False,True,1
284,1649650.2123354005,1649650.2123354005,0.0,0.0,0.0,0,False,False,False,False,True,1
151,7675350.711129444,7675350.711129444,0.0,0.0,0.0,0,False,False,False,False,True,1
267,5046401.351285697,5046401.351285697,0.0,0.0,0.0,0,False,False,False,False,True,1
396,42208.38,0.0,0.0,3508866.9,3551075.27,0,False,True,False,False,False,0
143,3416.98,207517.0,204100.02,0.0,0.0,0,False,False,False,True,False,0
564,1022486.1003148905,1022486.1003148905,0.0,1438479.7460973458,2460965.8470872487,0,False,True,False,False,False,1
235,198594.19,20497.0,0.0,0.0,198594.19,0,False,True,False,False,False,0
151,113614.57,113614.57,0.0,786701.6,900316.17,0,False,True,False,False,False,1
314,4254731.433720249,4254731.433720249,0.0,0.0,0.0,0,False,False,False,False,True,1
413,140333.35,140333.35,0.0,132894.81,273228.16,0,False,True,False,False,False,1
38,67830.13,6756921.52,6824751.65,1009380.73,941550.6,0,True,False,False,False,False,0
464,10000000.0,10000000.0,0.0,1947038.2981155277,11947038.298115527,0,False,True,False,False,False,1
701,707289.7637372282,707289.7637372282,0.0,2226653.9496113076,2933943.7199041946,0,False,True,False,False,False,1
284,197176.91,2619295.47,2816472.39,552185.97,355009.06,0,True,False,False,False,False,0
336,964388.1,964388.1,0.0,572484.42,1536872.53,0,False,True,False,False,False,1
383,376586.3612829013,376586.3612829013,0.0,0.0,0.0,0,False,False,False,False,True,1
97,362240.9667112269,362240.9667112269,0.0,0.0,0.0,0,False,False,False,False,True,1
20,10084.15,360465.62,350381.47,0.0,0.0,0,False,False,False,True,False,0
242,164511.80609519267,164511.80609519267,0.0,0.0,0.0,0,False,False,False,False,True,1
9,2539898.07,2539898.07,0.0,968.0,1842864.22,0,False,True,False,False,False,1
277,191427.4,191427.4,0.0,0.0,0.0,0,False,False,False,False,True,1
619,208636.92,0.0,0.0,13551930.88,13760567.81,0,False,True,False,False,False,0
165,29946.079271116545,29946.079271116545,0.0,983079.4950323213,1013025.574303438,0,False,True,False,False,False,1
498,245923.73044309748,245923.73044309748,0.0,0.0,0.0,0,False,False,False,False,True,1
89,169227.79899185424,169227.79899185424,0.0,167002.73549083428,336230.53448268847,0,False,True,False,False,False,1
324,21580.37,21580.37,0.0,0.0,21580.37,0,False,True,False,False,False,1
277,165179.39,402801.0,567980.39,0.0,0.0,0,True,False,False,False,False,0
424,734596.3972132873,734596.3972132873,0.0,40070590.583549686,40805186.98284246,0,False,True,False,False,False,1
145,1767886.02,1767886.02,0.0,0.0,1767886.02,0,False,True,False,False,False,1
268,163200.45198384073,163200.45198384073,0.0,12327610.3097469,12490810.761730742,0,False,True,False,False,False,1
19,96205.52,21757.0,0.0,0.0,96205.52,0,False,True,False,False,False,0
190,68802.3,166.0,0.0,0.0,68802.3,0,False,True,False,False,False,0
186,920116.05,0.0,0.0,990072.15,1910188.2,0,False,False,False,False,True,0
429,5457166.499166787,5457166.499166787,0.0,0.0,0.0,0,False,False,False,False,True,1
475,110003.2099070943,110003.2099070943,0.0,287301.3946482222,397304.6045553165,0,False,True,False,False,False,1
559,55539.89,55539.89,0.0,0.0,0.0,0,False,False,False,False,True,1
684,459.38,459.38,0.0,0.0,0.0,0,False,False,False,False,True,1
249,162018.63,5451493.74,5613512.38,2654067.11,2492048.48,0,True,False,False,False,False,0
520,156754.98,2185270.84,2342025.82,323811.02,167056.04,0,True,False,False,False,False,0
357,882701.281573513,882701.281573513,0.0,0.0,0.0,0,False,False,False,False,True,1
132,13289.12,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
547,1779667.657255758,1779667.657255758,0.0,0.0,1779667.657255758,0,False,True,False,False,False,1
300,16773.21,10006.0,0.0,0.0,0.0,0,False,False,False,True,False,0
46,85524.55106146395,85524.55106146395,0.0,0.0,0.0,0,False,False,False,False,True,1
701,286874.91113223106,286874.91113223106,0.0,0.0,0.0,0,False,False,False,False,True,1
230,208067.56,170030.0,0.0,108000.74,316068.3,0,False,True,False,False,False,0
247,211112.36051999658,211112.36051999658,0.0,93393.57778269307,304505.93830268964,0,False,True,False,False,False,1
262,7716.14,62202.0,54485.86,0.0,0.0,0,False,False,False,True,False,0
665,290491.12,290491.12,0.0,0.0,0.0,0,False,False,False,False,True,1
570,2925859.58,2925859.58,0.0,148038.26,3073897.84,0,False,True,False,False,False,1
398,16654.3,3168.74,0.0,0.0,0.0,0,False,False,False,True,False,0
404,18968.43,151.0,0.0,0.0,0.0,0,False,False,False,True,False,0
446,115662.14492191373,115662.14492191373,0.0,0.0,0.0,0,False,False,False,False,True,1
22,363164.88,0.0,0.0,495072.42,858237.3,0,False,True,False,False,False,0
282,115359.33,108469.07,0.0,148341.81,263701.14,0,False,True,False,False,False,0
497,916262.865343934,916262.865343934,0.0,409057.9677426559,1325320.8330865898,0,False,True,False,False,False,1
515,5925921.4830177585,5925921.4830177585,0.0,263294.6211457636,6189216.104163523,0,False,True,False,False,False,1
161,16103.4,10759.0,26862.4,0.0,0.0,0,True,False,False,False,False,0
235,399874.8,339566.0,739440.8,0.0,0.0,0,True,False,False,False,False,0
251,67828.34,10169.0,0.0,51249.0,119077.34,0,False,True,False,False,False,0
349,15848.41,153893.02,138044.61,0.0,0.0,0,False,False,False,True,False,0
66,109692.44401578215,109692.44401578215,0.0,0.0,0.0,0,False,False,False,False,True,1
301,774762.4103035808,774762.4103035808,0.0,0.0,0.0,0,False,False,False,False,True,1
488,326052.83,326052.83,0.0,0.0,326052.83,0,False,True,False,False,False,1
260,443884.70666845876,443884.70666845876,0.0,345174.8207869183,789059.5359777489,0,False,True,False,False,False,1
413,1589.09,41803.0,40213.91,0.0,0.0,0,False,False,False,True,False,0
286,138462.31,590.0,139052.31,0.0,0.0,0,True,False,False,False,False,0
226,29174.8,29174.8,0.0,0.0,0.0,0,False,False,False,False,True,1
189,7707711.441746387,7707711.441746387,0.0,0.0,0.0,0,False,False,False,False,True,1
407,450385.44,1694925.52,2145310.96,717422.49,267037.05,0,True,False,False,False,False,0
372,87929.45,4067.0,91996.45,1007440.2,919510.75,0,True,False,False,False,False,0
17,118066.84,40394.39,0.0,80266.64,198333.48,0,False,True,False,False,False,0
98,2394623.8,2394623.8,0.0,4678162.27,7072786.07,0,False,True,False,False,False,1
719,534518.98,534518.98,0.0,0.0,0.0,0,False,False,False,False,True,1
423,10000000.0,10000000.0,0.0,0.0,10000000.0,0,False,True,False,False,False,1
280,10124.69,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
11,148867.57,1812.0,0.0,0.0,148867.57,0,False,True,False,False,False,0
234,654443.91,0.0,0.0,1590026.78,2244470.69,0,False,False,False,False,True,0
619,202665.76,4161106.02,4363771.77,898548.64,695882.89,0,True,False,False,False,False,0
338,1070948.6487829208,1070948.6487829208,0.0,0.0,1070948.6487829208,0,False,True,False,False,False,1
195,2176221.0434365333,2176221.0434365333,0.0,0.0,2176221.0434365333,0,False,True,False,False,False,1
308,7697.37,40085.77,32388.4,0.0,0.0,0,False,False,False,True,False,0
287,10000000.0,10484456.252173847,484456.25217384676,0.0,0.0,0,False,False,False,False,True,1
250,349309.76,11974.0,0.0,125746.48,475056.24,0,False,False,False,False,True,0
234,470922.15,470922.15,0.0,0.0,0.0,0,False,False,False,False,True,1
164,18653.64,0.0,0.0,488879.37,285963.03,0,False,True,False,False,False,0
480,644781.76,644781.76,0.0,0.0,0.0,0,False,False,False,False,True,1
156,16654.82,0.0,0.0,2087319.54,2103974.37,0,False,True,False,False,False,0
303,3656.1,20596.0,16939.9,0.0,0.0,0,False,False,False,True,False,0
143,17360.12,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
717,2624422.62,2624422.62,0.0,1204416.83,3828839.45,0,False,True,False,False,False,1
411,541137.1568230581,541137.1568230581,0.0,0.0,541137.1568230581,0,False,True,False,False,False,1
166,1661.58,82343.0,80681.42,0.0,0.0,0,False,False,False,True,False,0
156,22411.25,20646.0,0.0,70261.56,92672.81,0,False,True,False,False,False,0
187,146441.86,34016.0,0.0,25173.06,171614.92,0,False,True,False,False,False,0
232,348065.96908619703,348065.96908619703,0.0,403151.9623328035,751217.9314190005,0,False,True,False,False,False,1
220,339375.2926275521,339375.2926275521,0.0,0.0,0.0,0,False,False,False,False,True,1
504,4990816.666114515,4990816.666114515,0.0,0.0,0.0,0,False,False,False,False,True,1
163,2694.35,99638.0,96943.65,0.0,0.0,0,False,False,False,True,False,0
14,1832319.42,1832319.42,0.0,43962.42,2440139.69,0,False,True,False,False,False,1
285,256263.0,6211782.73,6468045.73,904298.4,648035.4,0,True,False,False,False,False,0
12,81290.44,0.0,0.0,20901.0,0.0,0,False,True,False,False,False,0
567,269898.32113172184,269898.32113172184,0.0,583975.8426777866,853874.1638095084,0,False,True,False,False,False,1
8,374.32,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
258,144037.57,0.0,0.0,410462.68,554500.25,0,False,False,False,False,True,0
222,723290.5998267679,723290.5998267679,0.0,0.0,0.0,0,False,False,False,False,True,1
122,994676.91,994676.91,0.0,0.0,994676.91,0,False,True,False,False,False,1
310,266693.19751589885,266693.19751589885,0.0,0.0,266693.19751589885,0,False,True,False,False,False,1
170,3785320.8365318794,3785320.8365318794,0.0,0.0,0.0,0,False,False,False,False,True,1
40,13303.32,0.0,0.0,342272.8,355576.12,0,False,True,False,False,False,0
371,82748.78792073383,82748.78792073383,0.0,0.0,0.0,0,False,False,False,False,True,1
143,1608571.02,1608571.02,0.0,194993.54,1803564.56,0,False,True,False,False,False,1
699,215013.3,215013.3,0.0,17301734.96,17516748.26,0,False,True,False,False,False,1
701,79581.24,79581.24,0.0,143993.58,223574.82,0,False,True,False,False,False,1
178,306275.85,699084.0,392808.15,0.0,439190.47,0,False,True,False,False,False,0
685,10000000.0,14886423.05,4886423.05,0.0,0.0,0,False,False,False,False,True,1
330,48992.77,24569.0,0.0,0.0,48992.77,0,False,True,False,False,False,0
129,1671747.0949633645,1671747.0949633645,0.0,3235483.7248767526,4907230.814857445,0,False,True,False,False,False,1
433,80834.59287468143,80834.59287468143,0.0,825761.6755091638,906596.2683838451,0,False,True,False,False,False,1
402,21130.59,0.0,0.0,27839.91,48970.49,0,False,True,False,False,False,0
304,82068.88,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
299,5166728.87,5166728.87,0.0,0.0,5166728.87,0,False,True,False,False,False,1
250,1343002.08,1343002.08,1343002.08,0.0,0.0,1,False,False,False,False,True,1
359,208974.47,123.0,0.0,6899646.07,7108620.54,0,False,False,False,False,True,0
456,79717.14,79717.14,0.0,0.0,0.0,0,False,False,False,False,True,1
340,787413.1125183892,787413.1125183892,0.0,0.0,0.0,0,False,False,False,False,True,1
177,7787.77,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
53,326483.02111946885,326483.02111946885,0.0,340417.11577233975,666900.1368918086,0,False,True,False,False,False,1
253,363803.21,0.0,0.0,913681.12,1277484.33,0,False,True,False,False,False,0
134,22713.91,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
232,4553.12,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
185,476890.47,476890.47,0.0,496043.55,972934.02,0,False,True,False,False,False,1
381,8420.95,60485.0,52064.05,0.0,0.0,0,False,False,False,True,False,0
66,106466.00113466934,106466.00113466934,0.0,0.0,0.0,0,False,False,False,False,True,1
726,185529.91,185529.91,0.0,0.0,0.0,0,False,False,False,False,True,1
130,7061.85,10985.0,3923.15,0.0,7061.85,0,False,True,False,False,False,0
469,504139.32578249037,504139.32578249037,0.0,0.0,504139.32578249037,0,False,True,False,False,False,1
446,239095.53,239095.53,0.0,0.0,0.0,0,False,False,False,False,True,1
330,3227.2,14432.0,11204.8,0.0,0.0,0,False,False,False,True,False,0
673,344228.9978384647,344228.9978384647,0.0,0.0,0.0,0,False,False,False,False,True,1
169,2518326.35796812,2518326.35796812,0.0,487972.299810545,3006298.653143703,0,False,True,False,False,False,1
670,63784.092936319204,63784.092936319204,0.0,11681889.44943283,11745673.54236915,0,False,True,False,False,False,1
658,113790.08524763794,113790.08524763794,0.0,162912.4358384658,276702.52108610375,0,False,True,False,False,False,1
685,7430615.181011853,7430615.181011853,0.0,0.0,0.0,0,False,False,False,False,True,1
140,367931.76,0.0,0.0,402768.89,770700.65,0,False,True,False,False,False,0
406,38304.78,84788.09,46483.31,443762.58,482067.36,0,False,True,False,False,False,0
578,736677.36,736677.36,0.0,0.0,0.0,0,False,False,False,False,True,1
164,103122.28,0.0,0.0,681682.82,784805.09,0,False,True,False,False,False,0
140,208109.69,5591861.34,5799971.03,6645448.82,6437339.13,0,True,False,False,False,False,0
307,139607.19,0.0,0.0,275405.81,415013.01,0,False,True,False,False,False,0
370,29595.53,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
18,19922.19,144151.0,124228.81,0.0,0.0,0,False,False,False,True,False,0
316,2040313.2801411238,2040313.2801411238,0.0,0.0,0.0,0,False,False,False,False,True,1
355,52093.64,55449.0,3355.36,458104.9,510198.54,0,False,True,False,False,False,0
407,45042.78,0.0,0.0,1111523.09,1156565.87,0,False,True,False,False,False,0
308,6647155.99,6647155.99,0.0,0.0,0.0,0,False,False,False,False,True,1
566,117310.8,580.0,117890.8,1135829.35,1018518.55,0,True,False,False,False,False,0
433,3620866.512206925,3620866.512206925,0.0,1736239.839384651,5357106.351591576,0,False,True,False,False,False,1
193,1697430.4347142612,1697430.4347142612,0.0,0.0,0.0,0,False,False,False,False,True,1
40,185146.53,2360597.85,2545744.38,1318364.14,2064567.55,0,True,False,False,False,False,0
20,115562.67,10592.02,0.0,351318.49,466881.16,0,False,True,False,False,False,0
322,987520.8092893009,987520.8092893009,0.0,0.0,0.0,0,False,False,False,False,True,1
225,110408.89,0.0,0.0,412399.58,522808.46,0,False,True,False,False,False,0
161,321937.14,30376.0,0.0,0.0,321937.14,0,False,True,False,False,False,0
345,9786.9,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
417,1532239.6243882761,1532239.6243882761,0.0,0.0,0.0,0,False,False,False,False,True,1
618,124522.56783985568,124522.56783985568,0.0,0.0,0.0,0,False,False,False,False,True,1
230,120446.76801327996,120446.76801327996,0.0,0.0,120446.76801327996,0,False,True,False,False,False,1
255,4417.77,20583.0,16165.23,0.0,0.0,0,False,False,False,True,False,0
399,10000000.0,19030852.313418403,9030852.313418401,0.0,0.0,0,False,False,False,False,True,1
394,2049672.46,10160.0,0.0,1108080.14,3157752.6,0,False,False,False,False,True,0
590,457739.44152666384,457739.44152666384,0.0,0.0,0.0,0,False,False,False,False,True,1
19,81357.92,2672.0,0.0,347827.94,429185.86,0,False,True,False,False,False,0
138,1015.43,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
333,10000000.0,10624621.88245545,624621.882455448,0.0,0.0,0,False,False,False,False,True,1
146,489714.94,489714.94,0.0,302738.43,792453.38,0,False,True,False,False,False,1
335,192267.98,14793.1,0.0,1562361.99,1754629.97,0,False,True,False,False,False,0
402,128904.69,126803.0,0.0,1360213.04,1489117.73,0,False,True,False,False,False,0
438,10000000.0,34490160.207572706,24490160.207572706,0.0,0.0,0,False,False,False,False,True,1
565,254947.37,254947.37,0.0,0.0,254947.37,0,False,True,False,False,False,1
448,24939.41,477353.0,452413.59,13011807.41,13036746.82,0,False,False,False,False,True,0
491,25616.71,25616.71,0.0,0.0,0.0,0,False,False,False,False,True,1
228,222349.93,26974.0,249323.93,344159.98,121810.04,0,True,False,False,False,False,0
390,29668.52007649394,29668.52007649394,0.0,0.0,0.0,0,False,False,False,False,True,1
648,50483.6693774545,50483.6693774545,0.0,0.0,50483.6693774545,0,False,True,False,False,False,1
132,397123.15,12345.0,409468.15,197431.41,0.0,0,True,False,False,False,False,0
567,951822.6538341327,951822.6538341327,0.0,0.0,951822.6538341327,0,False,True,False,False,False,1
20,110589.95,0.0,0.0,4280085.62,4533567.64,0,False,True,False,False,False,0
222,39896.80771161213,39896.80771161213,0.0,1714584.0724897755,1754480.8802013877,0,False,True,False,False,False,1
46,945131.85,945131.85,0.0,0.0,0.0,0,False,False,False,False,True,1
372,16123.93,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
356,1496704.084284944,1496704.084284944,0.0,0.0,1496704.084284944,0,False,True,False,False,False,1
541,108755.28,108755.28,0.0,0.0,0.0,0,False,False,False,False,True,1
299,1150561.97,1150561.97,0.0,497440.37,1648002.34,0,False,True,False,False,False,1
203,8260.53,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
159,74609.82,0.0,0.0,1809378.48,1883988.3,0,False,True,False,False,False,0
544,3504.65,51218.0,47713.35,1547770.42,1551275.07,0,False,False,True,False,False,0
454,219171.02609429683,219171.02609429683,0.0,0.0,0.0,0,False,False,False,False,True,1
479,293501.9308808616,293501.9308808616,0.0,5625212.649252798,5918714.575927934,0,False,True,False,False,False,1
250,11201.95,34180.0,22978.05,0.0,0.0,0,False,False,False,True,False,0
371,1160986.86,167560.0,0.0,0.0,1160986.86,0,False,False,False,False,True,0
202,159227.32278736713,159227.32278736713,0.0,0.0,0.0,0,False,False,False,False,True,1
161,128748.63,2860283.1,2989031.73,2283837.15,2155088.52,0,True,False,False,False,False,0
307,200468.23,20021.0,220489.23,512970.79,312502.56,0,True,False,False,False,False,0
604,714218.48,714218.48,0.0,0.0,0.0,0,False,False,False,False,True,1
283,9082.61,127984.16,118901.55,0.0,0.0,0,False,False,False,True,False,0
410,849332.9097814354,849332.9097814354,0.0,0.0,0.0,0,False,False,False,False,True,1
297,1764569.5656408367,1764569.5656408367,0.0,111662.57559941051,1876232.1412402473,0,False,True,False,False,False,1
318,688473.32,688473.32,0.0,47171.96,735645.29,0,False,True,False,False,False,1
143,2372.21,832.0,0.0,0.0,0.0,0,False,False,False,True,False,0
206,7089.02,69153.65,62064.63,0.0,0.0,0,False,False,False,True,False,0
228,497526.17,497526.17,0.0,0.0,0.0,0,False,False,False,False,True,1
251,153921.87,38.0,0.0,222029.95,375951.83,0,False,True,False,False,False,0
236,530579.4,0.0,0.0,1092057.91,1762889.25,0,False,False,False,False,True,0
10,4379.41,73983.0,69603.59,0.0,0.0,0,False,False,False,True,False,0
137,68021.49,0.0,0.0,118414.74,186436.22,0,False,True,False,False,False,0
303,112683.18,3537109.39,3649792.57,211518.63,98835.44,0,True,False,False,False,False,0
186,33689.95,0.0,0.0,585405.49,619095.44,0,False,True,False,False,False,0
203,105871.03,0.0,0.0,2533308.86,2639179.89,0,False,True,False,False,False,0
163,286992.05326995754,286992.05326995754,0.0,0.0,0.0,0,False,False,False,False,True,1
178,763913.96,763913.96,0.0,118405.94,882319.9,0,False,True,False,False,False,1
64,742191.3990527559,742191.3990527559,0.0,0.0,742191.3990527559,0,False,True,False,False,False,1
283,28306.01,81426.0,109732.01,6189.91,0.0,0,True,False,False,False,False,0
718,9749042.95,9749042.95,0.0,0.0,0.0,0,False,False,False,False,True,1
379,295603.35,117463.0,0.0,1420023.55,1715626.89,0,False,True,False,False,False,0
688,291553.32559224183,291553.32559224183,0.0,0.0,0.0,0,False,False,False,False,True,1
84,152331.26,152331.26,0.0,676868.23,829199.49,0,False,True,False,False,False,1
344,2427201.177536311,2427201.177536311,0.0,0.0,0.0,0,False,False,False,False,True,1
307,26238.44,72466.0,46227.56,0.0,0.0,0,False,False,False,True,False,0
20,8557.65,19313.43,10755.78,0.0,0.0,0,False,False,False,True,False,0
174,4022527.468024979,4022527.468024979,0.0,0.0,0.0,0,False,False,False,False,True,1
324,5291.98,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
646,479012.2584437723,479012.2584437723,0.0,101912.97069454075,580925.2291383131,0,False,True,False,False,False,1
227,48950.47372505779,48950.47372505779,0.0,307287.2885528108,356237.75227786857,0,False,True,False,False,False,1
263,249195.05480427208,249195.05480427208,0.0,5428.257341469859,254623.31214574195,0,False,True,False,False,False,1
456,38180.99,38180.99,0.0,134902.72,173083.71,0,False,True,False,False,False,1
199,14878.733100870471,14878.733100870471,0.0,66750.81955506493,49741.30794555029,0,False,True,False,False,False,1
353,244975.54,4920993.28,5165968.81,1925358.04,1680382.5,0,True,False,False,False,False,0
208,1035.95,10014.44,8978.49,0.0,0.0,0,False,False,False,True,False,0
329,201108.2211282025,201108.2211282025,0.0,477363.5382470615,678471.7593752639,0,False,True,False,False,False,1
319,210089.03848521283,210089.03848521283,0.0,32519.769644404652,242608.8016548563,0,False,True,False,False,False,1
525,176908.73,70854.0,247762.73,0.0,0.0,0,True,False,False,False,False,0
436,7744940.169133228,7744940.169133228,0.0,179827.33327451168,7924767.497898554,0,False,True,False,False,False,1
638,311488.98107691744,311488.98107691744,0.0,334685.19743130245,646174.1785082199,0,False,True,False,False,False,1
212,393635.91,1604613.08,1998248.99,1030513.52,636877.6,0,True,False,False,False,False,0
205,111799.5,1003.0,0.0,1179319.81,1291119.3,0,False,True,False,False,False,0
157,2944314.7621501484,2944314.7621501484,0.0,0.0,0.0,0,False,False,False,False,True,1
146,152327.6506906904,152327.6506906904,0.0,0.0,0.0,0,False,False,False,False,True,1
13,82435.96,0.0,0.0,1377811.06,1460247.01,0,False,True,False,False,False,0
502,72886.25884353046,72886.25884353046,0.0,0.0,0.0,0,False,False,False,False,True,1
297,90762.72,0.0,0.0,633033.11,723795.83,0,False,True,False,False,False,0
190,605029.34,605029.34,0.0,211936.17,816965.52,0,False,True,False,False,False,1
15,38765.1,300947.0,262181.9,4456652.4,5253683.89,0,False,False,False,False,True,0
338,600811.8739793198,600811.8739793198,0.0,0.0,0.0,0,False,False,False,False,True,1
401,137326.07,146.0,0.0,1711516.43,1848842.5,0,False,False,False,False,True,0
522,199789.60637763928,199789.60637763928,0.0,2959456.8557047993,3159246.4620824386,0,False,True,False,False,False,1
644,2336397.967486303,2336397.967486303,0.0,0.0,0.0,0,False,False,False,False,True,1
42,121669.53,10554.0,0.0,47365.19,169034.72,0,False,True,False,False,False,0
328,15231.82,11589.0,0.0,0.0,0.0,0,False,False,False,True,False,0
298,332245.92,23567.0,0.0,0.0,332245.92,0,False,True,False,False,False,0
273,296212.67,296212.67,0.0,0.0,0.0,0,False,False,False,False,True,1
225,235075.62,235075.62,0.0,436894.35,310170.72,0,False,True,False,False,False,1
205,5345.18,0.0,0.0,0.0,0.0,0,False,False,False,True,False,0
350,55186.96,451.0,55637.96,4481339.96,4426153.0,0,True,False,False,False,False,0
596,142483.64,197.0,0.0,0.0,142483.64,0,False,True,False,False,False,0
186,91995.43,10732906.11,10824901.54,5242048.21,5150052.77,0,True,False,False,False,False,0
203,137729.32,50548.0,188277.32,26572.54,0.0,0,True,False,False,False,False,0
268,21831.204698567017,21831.204698567017,0.0,0.0,0.0,0,False,False,False,False,True,1
249,262120.5,8127067.18,8389187.68,407941.21,145820.71,0,True,False,False,False,False,0
600,1423738.6941572935,1423738.6941572935,0.0,0.0,0.0,0,False,False,False,False,True,1
370,391542.13,72311.0,463853.13,756851.99,365309.86,0,True,False,False,False,False,0
335,7257.15,9808.02,2550.87,0.0,0.0,0,False,False,False,True,False,0
537,99943.15265043192,99943.15265043192,0.0,0.0,99943.15265043192,0,False,True,False,False,False,1
40,166695.93,0.0,0.0,7886737.5,8053433.42,0,False,False,False,False,True,0
41,8617.69,34917.66,26299.97,0.0,0.0,0,False,False,False,True,False,0
126,2151244.9334340305,2151244.9334340305,0.0,0.0,0.0,0,False,False,False,False,True,1
282,3745.46,45886.0,42140.54,0.0,0.0,0,False,False,False,True,False,0
534,136245.39,136245.39,0.0,1080039.68,1216285.07,0,False,True,False,False,False,1
44,48044.6,0.0,0.0,1621574.36,1669618.97,0,False,True,False,False,False,0
272,266396.72233308974,266396.72233308974,0.0,0.0,0.0,0,False,False,False,False,True,1
193,269593.0314024146,269593.0314024146,0.0,0.0,0.0,0,False,False,False,False,True,1
601,114294.47618593262,114294.47618593262,0.0,0.0,114294.47618593262,0,False,True,False,False,False,1
528,308258.6199204584,308258.6199204584,0.0,1126562.204385843,1434820.8243063013,0,False,True,False,False,False,1
279,363755.3268765418,363755.3268765418,0.0,1018463.1458974181,1382218.4727739599,0,False,True,False,False,False,1
118,167963.64,167963.64,0.0,0.0,0.0,0,False,False,False,False,True,1
151,1633227.0,1633227.0,0.0,0.0,0.0,0,False,False,False,False,True,1
377,121695.48,120182.0,241877.48,4138339.19,4016643.71,0,True,False,False,False,False,0
336,1950022.93,1950022.93,0.0,0.0,1950022.93,0,False,True,False,False,False,1
588,337111.22,71228.0,0.0,266632.52,603743.74,0,False,True,False,False,False,0
202,209607.33,0.0,0.0,628962.24,838569.57,0,False,True,False,False,False,0
394,237762.99041811435,237762.99041811435,0.0,0.0,0.0,0,False,False,False,False,True,1
264,62129.34,3425776.34,3487905.68,2050677.14,1988547.8,0,True,False,False,False,False,0
401,247513.79,20234097.85,20481611.64,353411.57,105897.78,0,True,False,False,False,False,0
325,121464.92,31136.0,0.0,255102.51,110654.32,0,False,True,False,False,False,0
44,110452.21,7512123.4,7622575.61,258348.86,147896.65,0,True,False,False,False,False,0
175,2479926.9581182105,2479926.9581182105,0.0,0.0,0.0,0,False,False,False,False,True,1
166,8340.65,4583.0,0.0,0.0,0.0,0,False,False,False,True,False,0
315,138319.10696561667,138319.10696561667,0.0,0.0,0.0,0,False,False,False,False,True,1
